date,timestamp,cryptocurrency,price,open_price,close_price,high_price,low_price,volume_24h,market_cap,price_change,price_change_pct,log_return,volatility_7d
2021-08-13,2021-08-13T00:00:00Z,btc,47832.93,44425.52,47832.93,47890.79,44260.38,1595718853.28,NA,NA,NA,NA,NA
2021-08-14,2021-08-14T00:00:00Z,btc,47102.03,47832.93,47102.03,48136.25,46049.28,1120499538.82,NA,-730.9000000000015,-1.5280268216895765,-0.015398214558978319,NA
2021-08-15,2021-08-15T00:00:00Z,btc,47015.94,47102.03,47015.94,47390.93,45595.22,836663894.85,NA,-86.08999999999651,-0.18277343885177988,-0.0018294067330603767,NA
2021-08-16,2021-08-16T00:00:00Z,btc,45927.4,47015.94,45927.4,48064.42,45681.1,1332377363.69,NA,-1088.5400000000009,-2.315257336128984,-0.02342480429437168,NA
2021-08-17,2021-08-17T00:00:00Z,btc,44684.43,45927.4,44684.43,47100.97,44438.79,1700658063.3,NA,-1242.9700000000012,-2.706380069413905,-0.027436770060234553,NA
2021-08-18,2021-08-18T00:00:00Z,btc,44714.54,44684.43,44714.54,46024.97,44240.9,1377529230.43,NA,30.110000000000582,0.06738365018867931,6.736095760060611e-4,NA
2021-08-19,2021-08-19T00:00:00Z,btc,46761.49,44714.54,46761.49,47044.06,43982.21,1511027965.43,NA,2046.949999999997,4.577817416884966,0.04476127256831133,NA
2021-08-20,2021-08-20T00:00:00Z,btc,49336.45,46761.49,49336.45,49377.5,46652,1742574002.38,NA,2574.959999999999,5.506582446367725,0.05360315783824261,3.2829435384880585
2021-08-21,2021-08-21T00:00:00Z,btc,48867.87,49336.45,48867.87,49809.82,48330.03,1125508731.91,NA,-468.57999999999447,-0.9497643223215224,-0.009543033465458796,3.2306033833477654
2021-08-22,2021-08-22T00:00:00Z,btc,49289.71,48867.87,49289.71,49512.19,48119.98,822323898.98,NA,421.8399999999965,0.8632256736379018,0.00859521184289664,3.214071326244367
2021-08-23,2021-08-23T00:00:00Z,btc,49521.06,49289.71,49521.06,50513.83,49048.25,1515250474.77,NA,231.34999999999854,0.4693677443019961,0.0046826964863565,2.936010683952696
2021-08-24,2021-08-24T00:00:00Z,btc,47690.54,49521.06,47690.54,49859.97,47580.66,1399185980.56,NA,-1830.5199999999968,-3.696447531615832,-0.03766497826541116,3.1658219759736212
2021-08-25,2021-08-25T00:00:00Z,btc,48996.44,47690.54,48996.44,49257.74,47135.07,1208134772.96,NA,1305.9000000000015,2.738278912337755,0.027014587035475348,3.19871885779833
2021-08-26,2021-08-26T00:00:00Z,btc,46852.22,48996.44,46852.22,49358.2,46456.68,1618461768.41,NA,-2144.220000000001,-4.37627713360399,-0.0447492495761108,3.4751418750112735
2021-08-27,2021-08-27T00:00:00Z,btc,49088.1,46852.22,49088.1,49166.31,46376.81,1331637984.84,NA,2235.8799999999974,4.772196493570635,0.04661825006654369,3.290148800858997
2021-08-28,2021-08-28T00:00:00Z,btc,48918.9,49088.1,48918.9,49306.47,48386.9,626553869.3,NA,-169.1999999999971,-0.34468639038789384,-0.0034528180252327684,3.269708104320069
2021-08-29,2021-08-29T00:00:00Z,btc,48794.26,48918.9,48794.26,49653.49,47841.49,924625515.76,NA,-124.63999999999942,-0.2547890488134419,-0.0025511418850806375,3.2512333349462472
2021-08-30,2021-08-30T00:00:00Z,btc,46993.31,48794.26,46993.31,48878.11,46872.47,1392617744.31,NA,-1800.9500000000044,-3.690905446665249,-0.03760743183699322,3.500715714954849
2021-08-31,2021-08-31T00:00:00Z,btc,47159.26,46993.31,47159.26,48252.74,46713.72,1418199668.83,NA,165.95000000000437,0.35313537182208865,0.0035251331291113984,3.2471248741238594
2021-09-01,2021-09-01T00:00:00Z,btc,48840.01,47159.26,48840.01,49062.05,46544.74,1520961266.36,NA,1680.75,3.5639872211735257,0.035019469710409534,3.380305860166213
2021-09-02,2021-09-02T00:00:00Z,btc,49280.77,48840.01,49280.77,50374.89,48632.7,1615790894.94,NA,440.75999999999476,0.9024568176787762,0.008984090110507497,2.775083677135109
2021-09-03,2021-09-03T00:00:00Z,btc,50019.51,49280.77,50019.51,51056.15,48362.56,1926045807.12,NA,738.7400000000052,1.4990431358925749,0.01487918521672855,2.202540075799339
2021-09-04,2021-09-04T00:00:00Z,btc,49935.29,50019.51,49935.29,50549.35,49501.12,839888927.54,NA,-84.22000000000116,-0.1683743003480065,-0.0016851620918747594,2.1950711690733815
2021-09-05,2021-09-05T00:00:00Z,btc,51784.16,49935.29,51784.16,51890.18,49499.28,1084416553.08,NA,1848.8700000000026,3.702531816677146,0.036356343767840874,2.510778202162171
2021-09-06,2021-09-06T00:00:00Z,btc,52693.32,51784.16,52693.32,52766.16,51035.68,1328373298,NA,909.1599999999962,1.7556720047211316,0.01740438129908889,1.4976016474172256
2021-09-07,2021-09-07T00:00:00Z,btc,46856.31,52693.32,46856.31,52919.24,43904.42,4055873734.71,NA,-5837.010000000002,-11.077324412278443,-0.11740300751435855,5.087331155789365
2021-09-08,2021-09-08T00:00:00Z,btc,46073.45,46856.31,46073.45,47362.35,44475.76,2105187289.07,NA,-782.8600000000006,-1.6707675017516355,-0.016848822593636268,4.8601549478872546
2021-09-09,2021-09-09T00:00:00Z,btc,46392.85,46073.45,46392.85,47335.29,45572.3,1499767099.51,NA,319.40000000000146,0.6932409012131657,0.006908490343811609,4.849128192958582
2021-09-10,2021-09-10T00:00:00Z,btc,44853.1,46392.85,44853.1,47026.67,44198.27,1631276774.64,NA,-1539.75,-3.318938155340745,-0.03375264712810769,4.818149429138536
2021-09-11,2021-09-11T00:00:00Z,btc,45166.12,44853.1,45166.12,45987.63,44741.98,662298068.85,NA,313.0200000000041,0.6978781845625059,0.006954542854679128,4.867145907408416
2021-09-12,2021-09-12T00:00:00Z,btc,46049.72,45166.12,46049.72,46403.5,44765.82,747181260.09,NA,883.5999999999985,1.9563336412337318,0.01937443407801506,4.604684445110004
2021-09-13,2021-09-13T00:00:00Z,btc,44958.56,46049.72,44958.56,46821.84,43511.3,1909473369.72,NA,-1091.1600000000035,-2.369525808191675,-0.023980505732619756,4.366493243131034
2021-09-14,2021-09-14T00:00:00Z,btc,47129.01,44958.56,47129.01,47263.56,44776.37,1237183544.6,NA,2170.4500000000044,4.827667968013216,0.04714755838341863,2.81151225174304
2021-09-15,2021-09-15T00:00:00Z,btc,48148.45,47129.01,48148.45,48457.3,46725.15,1282942628.56,NA,1019.439999999995,2.163083841565938,0.021400211670235682,2.778536397077177
2021-09-16,2021-09-16T00:00:00Z,btc,47764.47,48148.45,47764.47,48498.51,47050.55,1229076140.65,NA,-383.9799999999959,-0.7974919234160049,-0.008006888986794082,2.8325478174535865
2021-09-17,2021-09-17T00:00:00Z,btc,47297.98,47764.47,47297.98,48172.36,46770.31,899242093.44,NA,-466.48999999999796,-0.9766464487096727,-0.009814469214746152,2.4214526765027062
2021-09-18,2021-09-18T00:00:00Z,btc,48312.46,47297.98,48312.46,48808,47066.47,761079785.11,NA,1014.4799999999959,2.1448696117677635,0.02122190994934267,2.4738814695083406
2021-09-19,2021-09-19T00:00:00Z,btc,47251.76,48312.46,47251.76,48376.3,46864.5,668723282.36,NA,-1060.699999999997,-2.195499877257334,-0.02219959648093335,2.692375394919573
2021-09-20,2021-09-20T00:00:00Z,btc,42925.46,47251.76,42925.46,47340.49,42552.63,2849781014.82,NA,-4326.300000000003,-9.155849432910014,-0.09602477883141208,4.4823962718863175
2021-09-21,2021-09-21T00:00:00Z,btc,40709.59,42925.46,40709.59,43625.93,39767.17,2972565920.07,NA,-2215.8700000000026,-5.162134546723562,-0.05300143186327014,4.046560813095486
2021-09-22,2021-09-22T00:00:00Z,btc,43576.15,40709.59,43576.15,44012.22,40589.07,1807576533.35,NA,2866.560000000005,7.041485802239733,0.06804629110864083,5.151649530128971
2021-09-23,2021-09-23T00:00:00Z,btc,44893.87,43576.15,44893.87,44994.17,43108.42,1522818255.74,NA,1317.7200000000012,3.0239477328768194,0.029791277478022477,5.409808220983671
2021-09-24,2021-09-24T00:00:00Z,btc,42848.41,44893.87,42848.41,45143.18,40807.2,2565373998.35,NA,-2045.4599999999991,-4.5562122401120675,-0.046632721644293426,5.600164544155823
2021-09-25,2021-09-25T00:00:00Z,btc,42721.91,42848.41,42721.91,42992.94,41710.08,767641976.96,NA,-126.5,-0.2952268240525191,-0.002956634780656716,5.42572057613591
2021-09-26,2021-09-26T00:00:00Z,btc,43201.79,42721.91,43201.79,43928.49,40825.4,1187820024.18,NA,479.8799999999974,1.1232643858853697,0.01117002618651967,5.5107938401378185
2021-09-27,2021-09-27T00:00:00Z,btc,42187.51,43201.79,42187.51,44360.41,42139.24,1140232492.25,NA,-1014.2799999999988,-2.3477730899576166,-0.023757723907078726,4.33585750641278
2021-09-28,2021-09-28T00:00:00Z,btc,41056.79,42187.51,41056.79,42781.24,40924.13,1335757058.57,NA,-1130.7200000000012,-2.6802245498727006,-0.027167975410744814,3.9430422971833408
2021-09-29,2021-09-29T00:00:00Z,btc,41539.43,41056.79,41539.43,42603.18,40790.67,1100252801.68,NA,482.6399999999994,1.175542462038548,0.011686866380799257,2.6571777222975905
2021-09-30,2021-09-30T00:00:00Z,btc,43829.34,41539.43,43829.34,44106.6,41436.79,1469981944.79,NA,2289.909999999996,5.51261777063381,0.0536603594982008,3.3157074457174383
